제목,카테고리,경도,위도,추가정보
별내동 985-1,업로드,127.126414,37.641965,단속일시:2026-02-03 15:45:01;단속동:별내동;단속장소:별내동 985-1;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6419655;_GPS_Y:127.126414
별내동 985-1,업로드,127.126417,37.641989,단속일시:2026-02-24 14:46:19;단속동:별내동;단속장소:별내동 985-1;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6419888;_GPS_Y:127.126417
별내동 985-1,업로드,127.126425,37.641994,단속일시:2026-02-24 14:46:14;단속동:별내동;단속장소:별내동 985-1;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6419935;_GPS_Y:127.126425
별내동 985-1,업로드,127.126428,37.642,단속일시:2026-03-20 15:14:56;단속동:별내동;단속장소:별내동 985-1;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6419998;_GPS_Y:127.126428
다산동 다산중앙로123번길 22-16,업로드,127.151205,37.624577,단속일시:2026-02-03 14:08:31;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-16;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245768;_GPS_Y:127.151205
다산동 다산중앙로123번길 22-16,업로드,127.151284,37.624589,단속일시:2026-01-27 14:46:02;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-16;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245895;_GPS_Y:127.151284
다산동 다산중앙로123번길 22-80,업로드,127.150933,37.624624,단속일시:2026-02-20 15:27:29;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6246236;_GPS_Y:127.150933
다산동 다산중앙로123번길 22-18,업로드,127.15135,37.624604,단속일시:2026-02-03 14:08:35;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-18;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6246036;_GPS_Y:127.151350
다산동 다산중앙로123번길 22-80,업로드,127.150498,37.624617,단속일시:2026-01-06 14:32:52;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6246170;_GPS_Y:127.150498
다산동 다산중앙로123번길 22-80,업로드,127.150478,37.624597,단속일시:2026-02-24 14:17:18;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245971;_GPS_Y:127.150478
다산동 다산중앙로123번길 22-18,업로드,127.151473,37.624627,단속일시:2026-02-19 15:07:54;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-18;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6246271;_GPS_Y:127.151473
다산동 다산중앙로123번길 22-80,업로드,127.150504,37.624425,단속일시:2026-03-02 16:57:54;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244248;_GPS_Y:127.150504
다산동 다산중앙로123번길 22-80,업로드,127.150498,37.624432,단속일시:2026-03-02 16:57:58;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244315;_GPS_Y:127.150498
다산동 다산중앙로123번길 22-80,업로드,127.150775,37.624443,단속일시:2026-02-06 14:07:55;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244426;_GPS_Y:127.150775
다산동 다산중앙로123번길 22-80,업로드,127.150529,37.624506,단속일시:2026-02-12 10:26:08;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245063;_GPS_Y:127.150529
다산동 다산중앙로123번길 22-16,업로드,127.151105,37.624512,단속일시:2026-01-05 14:24:16;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-16;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245123;_GPS_Y:127.151105
다산동 다산중앙로123번길 22-80,업로드,127.15049,37.624473,단속일시:2026-02-05 14:20:22;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244733;_GPS_Y:127.150490
다산동 다산중앙로123번길 22-8,업로드,127.151015,37.6245,단속일시:2026-01-21 10:29:00;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-8;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244998;_GPS_Y:127.151015
다산동 다산중앙로123번길 22-80,업로드,127.150553,37.624344,단속일시:2026-03-30 10:11:59;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243440;_GPS_Y:127.150553
다산동 다산중앙로123번길 22-80,업로드,127.150494,37.624344,단속일시:2026-01-17 14:50:07;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243435;_GPS_Y:127.150494
다산동 다산중앙로123번길 22-80,업로드,127.150602,37.624367,단속일시:2026-01-18 15:40:46;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243666;_GPS_Y:127.150602
다산동 다산중앙로123번길 22-80,업로드,127.150576,37.624369,단속일시:2026-01-17 14:50:05;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243685;_GPS_Y:127.150576
다산동 다산중앙로123번길 22-80,업로드,127.150498,37.624375,단속일시:2026-02-07 16:19:21;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243746;_GPS_Y:127.150498
다산동 다산중앙로123번길 22-80,업로드,127.150475,37.624383,단속일시:2026-03-25 10:09:49;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243830;_GPS_Y:127.150475
다산동 다산중앙로123번길 22-16,업로드,127.151363,37.624387,단속일시:2026-02-20 15:26:58;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-16;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243871;_GPS_Y:127.151363
다산동 다산중앙로123번길 22-80,업로드,127.150329,37.624429,단속일시:2026-01-30 10:14:42;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244295;_GPS_Y:127.150329
다산동 다산중앙로123번길 22-80,업로드,127.150408,37.624434,단속일시:2026-03-28 16:04:12;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244343;_GPS_Y:127.150408
다산동 다산중앙로123번길 22-80,업로드,127.150425,37.624451,단속일시:2026-01-20 14:52:39;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244508;_GPS_Y:127.150425
다산동 다산중앙로123번길 22-80,업로드,127.150393,37.624548,단속일시:2026-02-24 14:17:56;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245483;_GPS_Y:127.150393
다산동 다산중앙로123번길 22-80,업로드,127.150439,37.624592,단속일시:2026-01-06 14:32:55;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245921;_GPS_Y:127.150439
다산동 다산중앙로123번길 22-80,업로드,127.150348,37.624543,단속일시:2026-01-06 14:33:08;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245433;_GPS_Y:127.150348
다산동 다산중앙로123번길 22-80,업로드,127.150417,37.624486,단속일시:2026-01-22 10:14:27;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244863;_GPS_Y:127.150417
다산동 다산중앙로123번길 22-80,업로드,127.150414,37.624366,단속일시:2026-03-25 10:09:50;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243660;_GPS_Y:127.150414
다산동 다산중앙로123번길 22-80,업로드,127.15044,37.624371,단속일시:2026-03-02 16:58:02;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243706;_GPS_Y:127.150440
다산동 6257-4,업로드,127.150361,37.624384,단속일시:2026-03-05 16:36:06;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243840;_GPS_Y:127.150361
다산동 다산중앙로123번길 22-80,업로드,127.150381,37.624406,단속일시:2026-03-28 16:04:17;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244065;_GPS_Y:127.150381
다산동 다산중앙로123번길 22-80,업로드,127.150386,37.624387,단속일시:2026-03-18 10:18:35;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243870;_GPS_Y:127.150386
다산동 다산중앙로123번길 22-80,업로드,127.150463,37.624399,단속일시:2026-03-24 10:07:00;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243990;_GPS_Y:127.150463
다산동 다산중앙로123번길 22-80,업로드,127.15033,37.624399,단속일시:2026-02-20 15:26:15;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243986;_GPS_Y:127.150330
다산동 다산중앙로123번길 22-80,업로드,127.150418,37.624335,단속일시:2026-01-05 14:26:57;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243346;_GPS_Y:127.150418
다산동 다산중앙로123번길 22-80,업로드,127.150447,37.624343,단속일시:2026-01-05 14:26:51;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243431;_GPS_Y:127.150447
다산동 다산중앙로123번길 22-80,업로드,127.150423,37.624344,단속일시:2026-02-07 16:19:27;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243441;_GPS_Y:127.150423
다산동 다산중앙로123번길 22-80,업로드,127.150425,37.624349,단속일시:2026-01-28 10:03:13;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243490;_GPS_Y:127.150425
다산동 다산중앙로123번길 22-80,업로드,127.150398,37.624355,단속일시:2026-02-25 14:14:01;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243550;_GPS_Y:127.150398
다산동 다산중앙로123번길 22-80,업로드,127.150369,37.624353,단속일시:2026-02-25 14:14:11;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243528;_GPS_Y:127.150369
다산동 다산중앙로123번길 22-80,업로드,127.150354,37.624364,단속일시:2026-03-23 13:16:50;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243640;_GPS_Y:127.150354
다산동 6257-4,업로드,127.150106,37.624485,단속일시:2026-03-28 16:04:31;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244853;_GPS_Y:127.150106
다산동 6257-4,업로드,127.150072,37.624494,단속일시:2026-02-24 14:18:24;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244936;_GPS_Y:127.150072
다산동 6257-4,업로드,127.150083,37.624505,단속일시:2026-03-13 14:26:19;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245050;_GPS_Y:127.150083
다산동 다산중앙로123번길 22-80,업로드,127.150298,37.624584,단속일시:2026-01-26 10:11:27;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245845;_GPS_Y:127.150298
다산동 6257-4,업로드,127.150089,37.624504,단속일시:2026-03-28 16:04:34;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245040;_GPS_Y:127.150089
다산동 다산중앙로123번길 22-80,업로드,127.150316,37.624532,단속일시:2026-01-06 14:33:06;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245323;_GPS_Y:127.150316
다산동 다산중앙로123번길 22-80,업로드,127.150326,37.624571,단속일시:2026-03-16 09:49:54;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6245710;_GPS_Y:127.150326
다산동 6257-4,업로드,127.150224,37.624392,단속일시:2026-02-13 14:40:19;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243916;_GPS_Y:127.150224
다산동 6257-3,업로드,127.150072,37.624395,단속일시:2026-02-08 09:46:30;단속동:다산1동;단속장소:다산동 6257-3;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243953;_GPS_Y:127.150072
다산동 6257-4,업로드,127.1501,37.624398,단속일시:2026-03-26 10:12:07;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243980;_GPS_Y:127.150100
다산동 다산중앙로123번길 22-80,업로드,127.150301,37.624402,단속일시:2026-01-20 14:52:44;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244018;_GPS_Y:127.150301
다산동 6257-4,업로드,127.150093,37.624475,단속일시:2026-03-13 14:26:17;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244750;_GPS_Y:127.150093
다산동 6257-4,업로드,127.150109,37.624433,단속일시:2026-03-19 10:07:08;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244330;_GPS_Y:127.150109
다산동 다산중앙로123번길 22-80,업로드,127.15019,37.624415,단속일시:2026-03-28 16:04:27;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6244148;_GPS_Y:127.150190
다산동 다산중앙로123번길 22-80,업로드,127.150264,37.624352,단속일시:2026-02-20 15:26:13;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243516;_GPS_Y:127.150264
다산동 6257-3,업로드,127.15011,37.624341,단속일시:2026-02-08 09:46:27;단속동:다산1동;단속장소:다산동 6257-3;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243413;_GPS_Y:127.150110
다산동 다산중앙로123번길 22-80,업로드,127.150083,37.624335,단속일시:2026-01-05 14:27:47;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243351;_GPS_Y:127.150083
다산동 6257-3,업로드,127.150091,37.624356,단속일시:2026-01-18 15:49:59;단속동:다산1동;단속장소:다산동 6257-3;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243558;_GPS_Y:127.150091
다산동 다산중앙로123번길 22-80,업로드,127.150077,37.624364,단속일시:2026-03-20 10:27:29;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243640;_GPS_Y:127.150077
다산동 6257-4,업로드,127.150157,37.624367,단속일시:2026-03-19 10:06:59;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243670;_GPS_Y:127.150157
다산동 다산중앙로171번길 32,업로드,127.150072,37.624385,단속일시:2026-01-06 14:35:04;단속동:다산1동;단속장소:다산동 다산중앙로171번길 32;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243846;_GPS_Y:127.150072
다산동 6257-4,업로드,127.150337,37.624325,단속일시:2026-02-19 15:25:18;단속동:다산1동;단속장소:다산동 6257-4;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243250;_GPS_Y:127.150337
다산동 다산중앙로123번길 22-80,업로드,127.15032,37.62433,단속일시:2026-01-28 10:03:17;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243301;_GPS_Y:127.150320
다산동 다산중앙로123번길 22-80,업로드,127.150468,37.624331,단속일시:2026-01-27 14:41:19;단속동:다산1동;단속장소:다산동 다산중앙로123번길 22-80;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6243306;_GPS_Y:127.150468
